Giorno,Temperatura (°C),Umidità (%),Precipitazioni (mm),Ore di Luce (h),Raccolto Grano (kg),Tempi Crescita Grano (giorni),Uso Fertilizzanti Grano (kg/ha),Consumo Acqua Grano (litri),Raccolto Mais (kg),Tempi Crescita Mais (giorni),Uso Fertilizzanti Mais (kg/ha),Consumo Acqua Mais (litri),Raccolto Soia (kg),Tempi Crescita Soia (giorni),Uso Fertilizzanti Soia (kg/ha),Consumo Acqua Soia (litri)
314,3.3436708955586125,73.24852359273541,1.3269942898178386,6.0,256.05055018925214,112.30820383275903,56.16295216266631,2016.7482362115798,233.31215438152623,106.41872559517768,56.16295216266631,2016.7482362115798,248.12729221937025,110.14631608979728,56.16295216266631,2016.7482362115798
315,1.6084575550487492,82.77255390889442,2.2579514450651574,6.0,262.0316972823082,106.00551418365956,54.98266310050937,1294.9202141890682,247.60816365427752,109.08723167330014,54.98266310050937,1294.9202141890682,247.74067132856328,103.75088600783133,54.98266310050937,1294.9202141890682
316,0.8647224275263115,89.29518532691914,4.810082212568596,6.0,263.6919198007189,110.13361900798174,51.94103923393407,802.2128356799705,256.3378439029252,104.93965104694124,51.94103923393407,802.2128356799705,259.1620791967169,104.90273595420577,51.94103923393407,802.2128356799705
317,4.564297725443649,85.05939582320202,0.7953585776949346,6.0,270.41189896314216,111.13931633325606,56.441827604465466,1116.1877435075598,274.81883360948177,109.50505169042881,56.441827604465466,1116.1877435075598,292.2391569664191,111.67115924731549,56.441827604465466,1116.1877435075598
318,1.1355716279826658,97.04332139402086,1.5305291845521147,6.0,269.2450292059804,103.77033369541397,55.4843995344392,500.0,298.2351689114459,103.19205671886434,55.4843995344392,500.0,291.1988140372499,102.72981454674947,55.4843995344392,500.0
319,1.4584653824544667,79.33463062629313,4.358096091949079,6.0,254.18414374378742,107.18599338997537,52.138176541993495,1534.0551017563614,262.8107584721791,105.67575367520699,52.138176541993495,1534.0551017563614,242.3922076419319,106.25297712213663,52.138176541993495,1534.0551017563614
320,-0.280204377485207,82.90255077030437,0.4947409504148683,6.0,252.45298139715484,103.23425177187718,56.43063218460138,1265.026018482805,249.75494861024134,109.18574372617765,56.43063218460138,1265.026018482805,248.63435011437528,106.97745003231064,56.43063218460138,1265.026018482805
321,1.0542711761311843,72.86358160798505,3.2424386944807564,6.0,229.84393348651312,111.05853269185751,53.182543682236705,2001.068130496359,228.11129885515243,109.78527345057185,53.182543682236705,2001.068130496359,258.8795100421039,104.5061660852999,53.182543682236705,2001.068130496359
322,3.0348778898028197,88.34190113730159,1.9300701189459712,6.0,274.86195684145713,107.79170557450483,54.55402137425884,856.7405394753156,265.8247807645163,110.73071044042776,54.55402137425884,856.7405394753156,274.9314230311591,106.39308618899896,54.55402137425884,856.7405394753156
323,0.3507022700255362,97.62155873613852,0.14518670533506048,6.0,288.0895073481409,110.56610666556497,56.45194736701608,500.0,281.2017244405108,107.79068716847247,56.45194736701608,500.0,288.7210398689183,109.6058260707281,56.45194736701608,500.0
324,3.1879137867748772,85.2545730057486,10.931939029298125,6.0,248.28978354838728,104.30795461707781,44.13620081828473,1076.012016426177,252.45226893699922,106.92105668960856,44.13620081828473,1076.012016426177,240.02950503362842,109.64140361163734,44.13620081828473,1076.012016426177
325,4.1711636725923755,81.69435126133725,3.145210021157891,6.0,264.40549606305257,109.85696637544815,52.80939937963844,1330.9789342656818,253.41593081031013,101.40586030181554,52.80939937963844,1330.9789342656818,279.8292883966262,104.19828613023036,52.80939937963844,1330.9789342656818
326,2.048130385756199,83.06079980900066,0.10312773285165514,6.0,256.431440341644,103.69251561329044,56.104509697378134,1227.0914994599625,263.400323436912,108.27193232982128,56.104509697378134,1227.0914994599625,263.8923204607545,106.86155133733898,56.104509697378134,1227.0914994599625
327,5.217267913275787,83.10636787730323,1.428069832338938,6.0,253.4299134386958,107.8513183949008,54.48290937643483,1219.2056153397039,242.55102585286474,110.45819058691161,54.48290937643483,1219.2056153397039,273.529974623888,106.26952402255031,54.48290937643483,1219.2056153397039
328,3.910438468126731,73.76833648089473,1.1250829558440272,6.0,246.9586182919069,102.23209111708195,54.68836054198658,1885.913217910056,253.82735339410198,109.09448357308285,54.68836054198658,1885.913217910056,248.92654718768424,106.56390946790204,54.68836054198658,1885.913217910056
329,1.8377569048061626,75.66580134536002,2.8158492686915717,6.0,229.00206214742866,103.2198956735635,52.66506426079429,1742.7181039362786,256.68717623131,108.32867060009816,52.66506426079429,1742.7181039362786,259.6885449081358,102.92015294123405,52.66506426079429,1742.7181039362786
330,2.5331829843602676,74.94831573818337,0.08218813393204331,6.0,249.97858044698714,108.23214741028093,55.57551419701002,1787.037725093439,251.91919409989674,110.44697931816651,55.57551419701002,1787.037725093439,251.03282671725987,105.58911572032413,55.57551419701002,1787.037725093439
331,4.399517084022984,83.16228668954737,0.7288467708433557,6.0,274.5069195685988,104.61930708445135,54.714978222012434,1196.2977471408879,269.5437414836458,101.64736774820965,54.714978222012434,1196.2977471408879,273.0283854609767,109.68643028188856,54.714978222012434,1196.2977471408879
332,3.637806429017858,86.51890329593432,1.0403708612155587,6.0,265.07785693926934,105.29923453112413,54.22773587343709,953.9237971398456,263.93954568142414,106.78797836843812,54.22773587343709,953.9237971398456,266.6348465167552,105.30865174295323,54.22773587343709,953.9237971398456
333,4.850387606735779,80.20838213830253,1.5710551568706916,6.0,282.03731543076947,102.71487136185124,53.49863795895716,1394.6819053783936,254.80171924220383,101.23602058338479,53.49863795895716,1394.6819053783936,252.66636996267752,108.89566837896102,53.49863795895716,1394.6819053783936
334,4.336086603036821,69.58035492050345,0.014293695562156622,6.0,234.74214804414964,108.26986423940836,55.070961585436336,2134.6504962544636,229.03599814508996,103.87381412198927,55.070961585436336,2134.6504962544636,250.60337444129226,106.11558197891586,55.070961585436336,2134.6504962544636
335,0.6177320614094501,87.28948337763258,1.7988038634311734,6.0,255.7309111963001,102.28159439229532,52.96131056470947,888.1538441025853,276.3613981934475,104.60626982284514,52.96131056470947,888.1538441025853,257.40383056981364,109.90353870575291,52.96131056470947,888.1538441025853
336,4.097876197242174,80.81231168034387,0.6543853943443111,6.0,267.45076993190975,103.28163995468515,54.07029772026355,1334.977213423645,269.2161576090805,100.51926513647285,54.07029772026355,1334.977213423645,256.5582495738956,107.60001234267922,54.07029772026355,1334.977213423645
337,3.6565004609406033,70.65152310201113,0.38435989708537177,6.0,268.2779458463311,108.57785562706192,54.21550878505952,2032.9985022123087,253.31651758832743,103.54059290686517,54.21550878505952,2032.9985022123087,248.9568404034945,106.21010395212505,54.21550878505952,2032.9985022123087
338,6.193973137318859,82.86524146999544,5.057093740034611,6.0,262.65541889183805,103.45111295787417,48.97185211772644,1181.69154253597,254.78420497408234,100.21497287694727,48.97185211772644,1181.69154253597,246.00836114018603,103.38363236255681,48.97185211772644,1181.69154253597
339,1.7712728347123963,77.32592576828725,1.62232788008754,6.0,250.2619200720809,100.7678086961116,52.56500726349359,1556.700172126004,249.20965846664834,104.67180360191519,52.56500726349359,1556.700172126004,249.3326647592935,103.19252098425072,52.56500726349359,1556.700172126004
340,6.387205351116873,79.48919328414156,9.43957148662359,6.0,212.20949093023148,102.89079256847631,43.94473877237538,1401.7879498769837,235.8315868258253,99.73169449094023,43.94473877237538,1401.7879498769837,247.05805070412015,103.78088216279114,43.94473877237538,1401.7879498769837
341,9.148360483439307,78.5539391719363,9.78302615688597,6.0,249.7861952943436,106.43050401658813,43.44630023515825,1458.9703664487877,246.84524256045597,102.73222798443734,43.44630023515825,1458.9703664487877,239.80249506959166,101.64779732308867,43.44630023515825,1458.9703664487877
342,8.574095483331176,74.87809914577512,2.286941523806278,6.0,245.57335952132593,104.10919488725176,51.39329460703958,1701.0860083485836,249.22261939583476,104.85790756882025,51.39329460703958,1701.0860083485836,268.56434671996254,99.28517088932266,51.39329460703958,1701.0860083485836
343,5.53022695466821,73.18921387628865,1.4793093892639488,6.0,249.7626685504106,103.97289885508434,52.10854864209488,1806.8992803052565,263.7654117445669,105.39173818353872,52.10854864209488,1806.8992803052565,245.97168088153035,105.02464165928662,52.10854864209488,1806.8992803052565
344,6.435005733955716,80.18111119574077,0.5530956129585209,6.0,273.4347662999056,105.57057091673607,52.94454226648841,1329.3226830182562,263.29275161014084,104.148111856368,52.94454226648841,1329.3226830182562,260.2308293226841,102.55927636354899,52.94454226648841,1329.3226830182562
345,3.3239423178975085,72.76426317981384,0.8723435384982107,6.0,255.86484772493642,104.27255580983476,52.4439982733317,1817.9979064937975,243.80312233098522,103.22605839497795,52.4439982733317,1817.9979064937975,226.39279268126364,102.12008558499032,52.4439982733317,1817.9979064937975
346,8.400211903163012,81.78987867984772,0.35852533658173574,6.0,282.1095622236642,98.8520945073873,52.83113461762357,1209.6144695271819,266.42338431180934,99.3286487598684,52.83113461762357,1209.6144695271819,285.0552411411046,101.30148534586219,52.83113461762357,1209.6144695271819
347,8.160557233319416,72.92997596345846,2.708707358687851,6.0,231.18468199454978,104.18096033566242,50.175316414865726,1789.285939806441,242.48487722228404,103.56376496971981,50.175316414865726,1789.285939806441,248.60275023440144,102.50038331662086,50.175316414865726,1789.285939806441
348,5.8611744589733865,80.5055219223685,0.9135350451991007,6.0,252.85271626755343,102.93280196181621,51.918581521134854,1282.1449739293466,255.403167110402,107.02131864224938,51.918581521134854,1282.1449739293466,253.77093082003893,106.5729722859736,51.918581521134854,1282.1449739293466
349,7.215925480307928,74.03342411204797,2.247887255848659,6.0,246.76553198581678,106.23955450037008,50.349428064203394,1699.2309959962615,254.5022870955488,103.93871495138539,50.349428064203394,1699.2309959962615,253.83645170911825,102.08757687469782,50.349428064203394,1699.2309959962615
350,6.0897643293692125,72.90393507534314,3.1574563725159384,6.0,259.38082935087425,106.11326925320627,49.23482320086443,1764.1452847432777,229.77297817957714,104.42522985133041,49.23482320086443,1764.1452847432777,243.47577615377202,99.10327704986678,49.23482320086443,1764.1452847432777
351,8.006415325420761,77.8892360326148,5.428863693683854,6.0,230.41982949638412,106.15961623350411,46.69871958356748,1432.190581935122,255.36174697689515,105.90567394905717,46.69871958356748,1432.190581935122,232.69160480828054,106.12322177401386,46.69871958356748,1432.190581935122
352,6.914934202406664,65.67133150435653,1.0222601630503703,6.0,244.72771967698526,99.56717472335511,51.151582662577695,2212.085510778041,260.74312560846465,103.13447306683761,51.151582662577695,2212.085510778041,220.63600932766812,99.02078462021531,51.151582662577695,2212.085510778041
353,8.88433550267865,66.49045322532812,2.844103173879845,6.0,226.09287563250223,97.79288324410409,49.09027415299567,2148.031983121176,238.40484102473368,105.0474320654028,49.09027415299567,2148.031983121176,239.65241803062327,105.84389687193983,49.09027415299567,2148.031983121176
354,8.788866055557035,76.98230780369576,0.3945064403191025,6.0,271.26808555996627,104.42039005830372,51.47290932825869,1467.7124211841515,273.3752556769201,99.03285949907568,51.47290932825869,1467.7124211841515,272.94587469917707,103.22756689046085,51.47290932825869,1467.7124211841515
355,8.829343166087517,70.26762845966566,0.7160196866819759,6.0,264.2580211045956,102.28254927942366,50.97238190244729,1885.8013205223758,266.84511347001114,98.05138528927836,50.97238190244729,1885.8013205223758,261.68278100188445,105.86276604094098,50.97238190244729,1885.8013205223758
356,6.81349749536383,69.31452528219968,1.7708794269568429,6.0,256.09053420675156,106.17587621081732,49.71755631650349,1935.8292713725668,236.62489023199197,103.7689556988242,49.71755631650349,1935.8292713725668,241.6556556576891,105.63279272459965,49.71755631650349,1935.8292713725668
357,7.6698127512821035,71.64291421260104,0.6533535325662607,6.0,238.56147851394493,103.38854586838403,50.701495874425085,1779.281665596031,255.3331964756761,99.27102481477061,50.701495874425085,1779.281665596031,254.87564972786538,101.8296897569313,50.701495874425085,1779.281665596031
358,9.167024056384374,67.20818957164177,1.0699051794011631,6.0,247.1946443844477,102.88757429686237,50.10645302762366,2046.3454141075574,267.08062684652646,99.8745370346422,50.10645302762366,2046.3454141075574,253.29960446997654,101.2013826821803,50.10645302762366,2046.3454141075574
359,13.110187820478084,65.20999344342846,1.8021710571927332,6.0,254.12709354841311,96.57870148004,49.191684538264184,2159.1385679980913,266.9355516971847,99.83473906932504,49.191684538264184,2159.1385679980913,252.65070487230628,101.838083820866,49.191684538264184,2159.1385679980913
360,10.360480339779203,81.25579574737938,1.4381368203204936,6.0,283.7040157747775,103.52794176374987,49.39678533859082,1156.8790900786398,277.3892873731718,101.90858824386339,49.39678533859082,1156.8790900786398,278.3413046839218,96.8974460038892,49.39678533859082,1156.8790900786398
361,10.445360488931795,73.66336552247111,4.214428635548215,6.0,238.51139103803482,95.88015493879104,46.41560304893281,1616.4385559689263,255.97222854941677,98.08439457031777,46.41560304893281,1616.4385559689263,253.80594628720652,101.04120597154918,46.41560304893281,1616.4385559689263
362,9.162400151863416,76.38955557509013,1.3213329879819293,6.0,241.0949077599545,101.05296186402711,49.18122233042447,1441.0019311787319,253.70973797250986,103.35836435295822,49.18122233042447,1441.0019311787319,255.57904795104216,103.07133050261481,49.18122233042447,1441.0019311787319
363,9.457508344395679,69.6700065499579,2.052491754537362,6.0,261.5223447790306,98.49128381057857,48.27759434688338,1840.679752103681,265.62292486204103,104.57196136387287,48.27759434688338,1840.679752103681,261.744103141447,100.29713401404192,48.27759434688338,1840.679752103681
364,12.722413170546533,77.17675842572159,3.3118154981906067,6.0,258.5132543853919,103.74090972373381,46.84891657142919,1377.251786173679,251.8358428240151,105.15782621862087,46.84891657142919,1377.251786173679,250.86573516737172,101.28464070904865,46.84891657142919,1377.251786173679
365,7.967325269127689,75.50713604952637,8.066118366569238,6.0,249.37973526494093,101.87046266809199,41.93388163343075,1469.5718370284176,245.62519079272326,97.1373069525885,41.93388163343075,1469.5718370284176,250.55089937078964,95.34388561385194,41.93388163343075,1469.5718370284176
